ID,response
28640122,"This person is a captive car user who relies on their vehicle for its perceived freedom and reliability, feeling they have no other viable transportation alternatives. While holding a positive abstract view of public transport's societal benefits, they find it practically unusable due to significant barriers like difficulty traveling with children or luggage and the belief that it would restrict their activities. The person does not appear to have a regular work commute and is highly habit-driven, consistently using the same mode of transport without reconsidering their choice. Their reluctance to use public transport is reinforced by finding schedules difficult to understand and a disinclination to use online tools for trip planning. Despite being a confident navigator who is comfortable around strangers, their aversion to transfers and the car's perceived convenience solidifies their car-dependent behavior."
28640182,"This person is a deeply habitual public transport user for specific, regular trips, evidenced by knowing their routes' schedules by heart and being familiar with the drivers. While an expert on their own routes, they are not confident in navigating the wider transit system for new or unfamiliar journeys. The person holds a pragmatic view of car ownership, valuing its flexibility but disliking hassles like traffic and parking, and they do not see it as a status symbol. Their travel patterns likely do not involve a standard daily commute, as questions about the utility of travel time were deemed not applicable. They acknowledge practical difficulties with public transport, such as traveling with children or luggage, and prefer direct trips without transfers."
30330009,"This person is a deeply habitual, lifelong public transport user who feels they have no viable alternative for their regular travel. They are highly proficient with the public transport system, using the internet to check schedules and feeling confident in navigating the network. While acknowledging the theoretical freedom of a car, they are strongly deterred by the practical frustrations of traffic and parking, and do not see cars as a status symbol. They are very comfortable traveling in close proximity to strangers and believe public transport improves city life. Ultimately, their commute is seen as a useful mental transition, but they are easily bored by delays and do not use the travel time productively."
30330035,"This person is a deeply ingrained, lifelong public transport power user who feels they have no other alternative for their regular travel. They view their travel time not as a burden but as a useful and productive transition, a perspective likely aided by the fact they don't experience traffic. Highly competent and self-reliant, they possess an expert-level knowledge of the public transport network, knowing routes and schedules by heart and using digital tools to plan journeys. They hold a pragmatic and negative view of car use, strongly disliking the search for parking and perceiving cars as unreliable for punctuality. While perfectly comfortable with the social aspects of public transport, such as being near strangers, they do acknowledge the practical challenge of carrying bags or luggage."
30330069,"This person is a highly proficient and pragmatic lifelong user of public transportation, demonstrating expert knowledge of routes and schedules. They view their travel time as a useful and productive part of their day, rather than an inconvenience. Despite their reliance on public transport, they feel it is a choice made out of necessity, as it can limit the activities they are able to do. They are acutely aware of the freedom a car provides but are strongly deterred by practical drawbacks like traffic and parking, holding no sentimental value for car ownership. Ultimately, this person is a flexible, multimodal traveler who constantly re-evaluates their options, seeking the most efficient choice within their perceived constraints."
30330149,"This person is a competent and regular public transport user, as evidenced by their strong knowledge of the network, schedules, and even familiarity with the drivers. They hold a positive, pro-social view of public transit and are comfortable traveling in close proximity to others. However, they also own and use a car, which they value immensely for the freedom and flexibility it provides. Their choice of transport is pragmatic, as they are acutely aware of the car's downsides, strongly disliking traffic and parking, and not trusting it for punctuality. Ultimately, this person behaves as a multimodal traveler, likely using public transport for routine journeys but opting for the car on trips where flexibility is key or when carrying luggage is necessary."
30330170,"This person is a lifelong, highly proficient, and confident public transport user who is adept at navigating the system and planning trips using digital tools. They hold a strong pro-transit attitude, viewing it as a civic good, while seeing cars as purely functional tools whose drawbacks, like traffic and parking, they strongly dislike. The person is not a creature of habit; they frequently reconsider their travel options and do not rely on a single default mode for all activities. Despite this flexibility, they feel captive to their current transport mode for certain essential trips, believing they have no viable alternative. Overall, this is a pragmatic and adaptable traveler who feels constrained by their options and is constantly evaluating more optimal ways to travel."
30330171,"This person is a highly competent, lifelong public transport user who is very knowledgeable about routes and schedules. They hold a strong anti-car sentiment, viewing driving as unreliable and inconvenient due to a strong aversion to traffic and the hassle of finding parking. Rather than being a creature of habit, this person is a flexible and conscious decision-maker who frequently reconsiders their mode of transport and actively chooses from available alternatives. They have a very positive, pro-social perception of public transport, believing it enhances the city and does not limit their activities compared to a car. This tech-savvy traveler finds the system easy to navigate and uses the internet to effectively plan their journeys."
30330172,"This person is a highly conscious and flexible traveler who actively reconsiders their mode choice, rather than using a mode out of habit or lack of alternatives. They are a proficient and lifelong public transport user, feeling knowledgeable about routes and schedules while holding a strong pro-social belief in its benefits for the city. Their preference for public transport is heavily influenced by a strong aversion to the stresses of driving, such as being stuck in traffic, the difficulty of parking, and the unreliability of car travel times. Despite their practical reliance on public transit, they still appreciate the aesthetic value of a beautiful car, suggesting it may hold a symbolic or occasional role. Overall, this person is a confident navigator who is comfortable in shared public spaces and views their commute as a useful part of their day."
30330179,"This person is a flexible, multi-modal traveler who does not have a regular work commute and actively reconsiders their mode choice for different trips. They are a highly competent and lifelong public transport user, knowledgeable about routes and schedules, and appreciate the social and community benefits of this mode. While they strongly value the freedom and status a car provides, they recognize it is not a reliable mode for being on time, likely due to a strong dislike for traffic congestion. Their decision-making is practical, acknowledging that carrying bags can make public transport difficult, but they are not opposed to transfers or traveling near strangers. This person's confidence is rooted in their early independence in travel, and they supplement their planning with technology and a family support network for transportation."
30330216,"This person is a pragmatic and habitual car user who values the vehicle's flexibility but is not attached to it as a status symbol and is strongly deterred by traffic. They possess a significant aversion to travel complexity, expressing a strong dislike for changing transport modes during a single journey. Although they rarely reconsider their mode choice, they do not feel trapped, believing that viable alternatives to their current mode exist. This person is an infrequent public transport user with low familiarity of the network, but they are a confident navigator who compensates by heavily relying on internet tools to plan their trips. Overall, they are an independent and tech-savvy traveler who prefers simple, direct journeys and views their trip as a useful personal transition."
30330231,"This person is a captive, long-term public transport user who feels they have no other viable alternative for their travel needs. Despite their reliance on it, they are deeply uncomfortable with a core aspect of public transit, strongly disliking the close proximity to strangers. They are a pragmatic and tech-savvy traveler, actively using the internet to navigate complex schedules and striving to make their travel time productive. While they see the benefits of cars, such as reliability, they are strongly deterred by the hassle of finding parking. This person is not set in their ways and frequently reconsiders their mode choice, suggesting they are actively but unsuccessfully seeking a more suitable travel solution."
30330237,"This person is a satisfied and habitual car user who strongly values the freedom and flexibility their vehicle provides, viewing it as essential for their lifestyle. They are not actively reconsidering their mode choice, as they have a usual means of transport and feel it does not interfere with their daily activities. Despite their reliance on a car, they hold a pro-social, positive attitude towards public transportation's role in the city and are comfortable traveling with strangers. They are also surprisingly competent and knowledgeable about the public transit system, knowing routes and schedules well and using the internet to plan trips. Ultimately, this person is a pragmatic and independent traveler who chooses the car for its utility and convenience, perceiving public transport as a practical constraint on their activities, even though they are fully capable of using it."
30330238,"This person is a lifelong, habitual public transport user who is very knowledgeable about the transit system. They are highly comfortable traveling in close proximity to strangers and hold a positive, pro-social view of public transport's role in the city. Although they recognize a car's flexibility, they have no status attachment to it and are strongly deterred by the hassle of finding parking. This person actively uses their commute time productively and relies on digital tools to plan their journeys. Their mode choice is a stable routine rather than a daily reconsideration, as they feel they have alternatives but see no compelling reason to change."
30330301,"This person is a pragmatic and habitual traveler who has a usual mode of transport and dislikes changing modes during a trip. They value the car for the freedom and flexibility it provides, but view it as a utility rather than a status symbol, strongly disliking the hassles of traffic and parking. Despite being a highly competent and knowledgeable public transport user who easily navigates the system, they are deterred by the experience, feeling uncomfortable traveling in close proximity to strangers. Their mode choice appears to be a calculated decision, weighing the car's convenience against their proficiency with public transport, which is undermined by a strong desire for personal space. Overall, this person is a self-reliant and confident navigator who is not easily disoriented in unfamiliar environments."
30330302,"This person is a pragmatic and knowledgeable multimodal traveler who, despite being highly competent in using public transport, likely prefers a private car for most trips. They value the car's flexibility to go anywhere at any time and are particularly motivated by a strong discomfort with traveling in close proximity to strangers. While they are a creature of habit with a usual mode for their activities, they are not ideologically attached to the car as a status symbol and are annoyed by the hassles of traffic and parking. This person is a confident, tech-savvy navigator who uses the internet to plan public transport journeys but dislikes the inconvenience of transfers between different modes. Lacking a regular work commute, their travel decisions are likely based on the specific needs of each trip, balancing the car's convenience and privacy against its known frustrations."
30330327,"This person is a self-reliant and habitual, lifelong public transport user who is highly competent at navigating their regular routes. Despite this deep-seated habit, they are a ""captive"" or resigned user, strongly agreeing that a car offers superior freedom and that public transport forces them to cancel activities. Their desire for a car's flexibility is pragmatic rather than aspirational, as they have a strong aversion to the practical hassles of driving, such as traffic and finding parking. They perceive their current commute as a useful transition and are not actively seeking alternatives, suggesting a routine they have adapted to. Ultimately, this person uses public transport effectively out of habit but recognizes and feels constrained by its limitations compared to the car."
30330353,"This person is a dedicated, lifelong public transport user who feels captive to this mode, strongly believing they have no viable alternative for their regular travel. They hold a distinctly negative view of private cars, considering them unreliable for arriving on time, inconvenient due to parking, and unimportant as a status symbol. As a passenger, this person effectively uses their travel time productively and is comfortable being in close proximity to strangers. They are a modern, tech-reliant commuter who uses the internet to check real-time schedules rather than memorizing them. While generally a confident public transport navigator, their primary frustrations are the difficulty of carrying bags and a strong dislike for trips requiring transfers."
30330355,"This person is a committed car user who strongly values the freedom and symbolic status of owning a beautiful car. They perceive public transport as impractical for complex trips involving children or luggage, and despite a long history of using it, they lack detailed knowledge of current routes and schedules. The person strongly dislikes the hassles of driving, such as traffic and parking, but these inconveniences are outweighed by the car's perceived flexibility. While they have a habitual reliance on a primary mode of transport, they are not a captive user and consciously reconsider their travel options. Ultimately, they prefer simple, single-mode journeys and view travel time as a mental transition rather than an opportunity for productivity."
30330364,"This person is a captive public transport user who feels they have no alternative to their current travel mode. Their primary frustration is informational, as they find public transport schedules to be very difficult to understand. Despite these challenges, they adopt a pragmatic attitude, viewing their commute as a useful and productive transition between activities. The person is actively seeking a better solution, as they frequently reconsider their mode choice, yet they are not drawn to car ownership, holding neutral views on its benefits and symbolic value. While they have a usual mode of transport, they are not a lifelong public transport user and face practical difficulties, such as carrying bags."
30330369,"This person is a self-reliant and experienced public transport user who is comfortable navigating the system and uses technology to plan their journeys. They are a conscious and flexible traveler who frequently reconsiders their mode choice, indicating they are not bound by rigid habits. The person has a conflicted view of their commute, seeing it as a productive transition period while also feeling it strongly interferes with other desired activities. They hold a pragmatic but critical view of cars, acknowledging their flexibility but strongly disliking the hassle of parking and finding them unreliable for punctuality. Overall, this person's pro-public transit behavior is rooted in long-term experience and a positive social outlook, not a lack of alternatives."
30330370,"This person is a pragmatic and reflective traveler, feeling captive to their current mode of transport due to a perceived lack of alternatives, yet they frequently reconsider their travel choices. They view their travel time positively, using it as a productive and useful transition between activities rather than a source of boredom or an interference in their day. The person is a competent and confident public transport user, comfortable with navigating the system and using digital tools for information, viewing it as a viable option that does not limit their activities. Their perspective on private cars is purely utilitarian; they value the car's freedom and reliability but are not attached to it as a status symbol and are strongly averse to the inconvenience of parking. This adaptable approach to mobility may stem from a background of not being reliant on one specific mode, as they did not exclusively use public transport or get driven by parents in their youth."
30330373,"This person is a highly conscious and flexible multimodal traveler who actively reconsiders their transport options for each trip rather than relying on a single, habitual mode. As a confident, lifelong public transport user, they are ideologically supportive of its community benefits and are very comfortable navigating the system, even in unfamiliar places. However, their choice is not automatic, as they perceive public transport as a significant constraint on their flexibility and find some schedules difficult to understand. Their view of the car is purely utilitarian; they value its freedom but are strongly deterred by the stress of traffic and finding parking, holding no status-based attachment to vehicles. Ultimately, this person's behavior is driven by a pragmatic desire to use their travel time productively, leading them to weigh the car's convenience against public transport's reliability and social good for each specific journey."
30330409,"This person is a proficient, lifelong public transport user who views their travel time as a productive and useful part of their day. They hold a strong anti-car sentiment, seeing no status in car ownership and actively disliking the hassles of traffic and parking. Although they feel like a ""captive rider"" with no other viable alternatives, they are not passive, as they frequently reconsider their mode choice and are open to multi-modal journeys. This person is a well-informed and tech-savvy traveler, comfortable navigating the system and using the internet to plan trips, even if they sometimes find official schedules confusing. Socially, they are comfortable traveling near strangers and view transit as a functional service, not requiring personal interaction with staff."
30330485,"This person is a reluctant, multimodal traveler who feels compelled to use a car for certain trips due to a perceived lack of viable alternatives. While they value the car's flexibility, they are not emotionally attached to it and are strongly frustrated by the negative aspects of driving, such as traffic and the search for parking. The person is a competent and regular user of public transport for some journeys, knowing schedules by heart and using online tools to plan trips. They hold a positive, pro-social attitude towards public transit and are not deterred by social factors like crowds, but they do see practical issues like carrying bags as a barrier. Ultimately, this person is actively and frequently reconsidering their mode choice, suggesting dissatisfaction with their current travel patterns and an openness to change if better options were available."
30330486,"This person is a lifelong, knowledgeable public transport user who feels captive to their current travel mode, believing they have no other viable alternative. They are pro-public transport in principle but are acutely aware of its practical limitations, strongly agreeing that it is difficult with children or luggage and that it restricts their activities compared to a car. The person views the car not as a status symbol but as a tool for freedom, while also strongly disliking the search for parking and not trusting it for punctuality. They have a resigned attitude towards travel time, seeing it as a necessary but unproductive transition and are unusually unbothered by traffic. This digitally-savvy person uses the internet to plan trips but dislikes transfers and feels strongly disoriented in unfamiliar towns, suggesting a preference for simple, known routes."
30330513,"This person is a highly proficient and lifelong user of public transportation, demonstrating deep knowledge of the system's routes and schedules. They are a flexible, multi-modal traveler who is comfortable with multi-stage journeys and is not reliant on a single mode of transport. Their attitude towards driving is strongly negative, viewing it as unreliable due to traffic and citing a deep dislike for finding parking. While they actively reconsider their travel options, they feel a lack of viable alternatives for their current trips, suggesting they are a constrained but expert public transport user. Ultimately, they perceive travel as an unavoidable interference, which they manage by using their travel time productively."
30330535,"This person is a habitual and competent public transport user who does not reconsider their mode choice for regular trips. While they perceive their travel as a constraint that interferes with other activities, they compensate by using the commute time in a highly productive manner. They recognize the superior flexibility a car offers but are strongly deterred from driving by a deep dislike of traffic and the hassle of parking. Their transportation decisions are highly pragmatic, viewing the car as a tool rather than a status symbol and having an impersonal, functional relationship with public transport. Ultimately, this person values efficiency and routine, preferring direct, single-mode journeys and avoiding complex trips that require transfers."
30330536,"This person is a pragmatic and habitual car user who deeply values the flexibility and autonomy their vehicle provides, and they do not reconsider their mode choice. They view travel as a necessary inconvenience that interferes with other activities, but they actively strive to make their travel time productive. While they hold a positive societal view of public transport, they are personally deterred by its practical limitations, strongly agreeing that it would restrict their activities and disliking the need for transfers. Their preference for the car is purely functional, as they do not see it as a status symbol and dislike the hassle of finding parking. For the public transport trips they do take, they are competent users, knowing the schedules for their regular routes by heart and using the internet to plan."
30330558,"This person is a highly competent and experienced public transport user, demonstrating deep knowledge of routes and schedules from lifelong use. They are a pragmatic ""choice"" traveler who frequently reconsiders their transport options rather than feeling captive to a single mode. Although they recognize the car's flexibility, they are strongly deterred from driving by its perceived unreliability in traffic and the dislike of finding parking. This person views their travel time as a useful and productive transition, suggesting they value the ability to use that time for other activities. Ultimately, they find public transport to be a completely viable mode that does not limit their lifestyle or activities compared to using a car."
30330565,"This person is a highly proficient and dedicated lifelong public transport user who possesses expert knowledge of the system, including routes and schedules. They hold a strong pro-social view of public transit and are skeptical of the car's perceived benefits, seeing it as neither a symbol of status nor a reliable means of being on time. As a confident and independent traveler, they are comfortable sharing spaces with strangers and do not find common deterrents like carrying luggage or traveling with children to be barriers to using public transport. This person is an active decision-maker who frequently reconsiders their mode choice rather than relying on blind habit. Finally, they value their travel time, viewing their trip as a useful and productive transition and expressing a strong dislike for the inefficiency of being stuck in traffic."
30330569,"This person is a deeply habitual and proficient lifelong user of public transportation, demonstrating extensive knowledge of routes, schedules, and digital planning tools. They hold a strong pro-public transport ideology, valuing its societal benefits and feeling a sense of community on their regular routes. While they appreciate the theoretical freedom a car offers, they are strongly deterred by the practical realities of traffic and parking, and do not consider it a reliable mode for punctuality. As a confident navigator who is comfortable with transfers, they are well-equipped for complex, multi-modal journeys. Their mode choice is based on deeply ingrained habits and a positive perception of public transit rather than a lack of alternatives, although they recognize practical challenges like carrying luggage."
30330624,"This person is a highly proficient and dedicated public transport user, viewing their travel time as a positive and useful part of their day. They demonstrate expert-level knowledge of the public transport system, knowing routes and schedules by heart and using technology to plan trips. The person holds a strong anti-car sentiment, disagreeing with the perceived benefits of car travel and disliking hassles such as parking. They face no practical barriers to using public transit, feeling comfortable traveling with children or luggage and being at ease in shared spaces with strangers. While they have a usual mode of transport, they are a conscious and flexible traveler who frequently reconsiders their options and is comfortable with multi-modal journeys."
30330629,"This person feels captive to their usual mode of transport, likely the car, perceiving it as the only option that offers complete freedom and prevents them from missing out on activities. Despite this reliance, they are not a car enthusiast; they are unconcerned with the status of a beautiful vehicle and are frustrated by the negative aspects of driving like traffic and parking. They are a lifelong and knowledgeable public transport user, who knows routes and schedules well and finds the system easy to navigate. However, significant barriers prevent greater public transport use, including a strong discomfort with traveling near strangers and the practical difficulty of carrying bags. Ultimately, this person is a pragmatic traveler who frequently reconsiders their mode choice, constantly weighing the car's perceived reliability and flexibility against the significant practical and social barriers of public transport."
30330631,"This person is a pragmatic and flexible traveler who frequently reconsiders their mode of transport rather than relying on a single, habitual choice. They are a reluctant car user, appreciating its freedom but strongly disliking the stress of traffic and parking, and they do not believe it guarantees punctuality. Despite seeing the societal benefits of public transport and being knowledgeable about the system, their strong personal discomfort with traveling in close proximity to strangers is a significant deterrent. This person is a confident navigator who values using their travel time productively. Ultimately, their transportation decisions are a complex trade-off between the car's flexibility, the hassles of driving, and their personal comfort levels on public transit."
30330632,"This person is a flexible and deliberate multimodal traveler who, lacking a regular commute, consciously reconsiders their mode choice for different trips rather than relying on a single, habitual option. They are a pragmatic but reluctant car user, appreciating its freedom but being strongly deterred by the hassles of traffic and parking, which they find boring and unpredictable. While they hold a positive societal view of public transportation and are a competent, tech-savvy user who plans their trips online, their use is likely tempered by a strong personal discomfort with being in close proximity to strangers. Their travel decisions appear to be a calculated trade-off, weighing the car's convenience against the inefficiencies of driving. Ultimately, this person is a confident and independent traveler who values using their trip time productively and actively seeks to avoid the dead time associated with traffic and parking."
30330639,"This person is a pragmatic and knowledgeable public transport user who feels compelled to use their current mode due to a perceived lack of viable alternatives. They view their travel time not as a burden, but as a useful and productive transition between their daily activities. While highly competent in navigating the public transport system, they are acutely aware of its limitations, finding it difficult for carrying luggage and less flexible than a car. The car represents ultimate freedom and reliability to them, valued for its utility rather than for status, though they dislike the hassle of parking. Ultimately, this is a self-reliant and adaptable traveler who frequently re-evaluates their mode choice, even if they feel constrained to one option."
30330653,"This person is a highly competent and lifelong public transport (PT) user, demonstrating deep knowledge of routes and schedules and feeling comfortable with the social environment of shared transit. Despite their PT proficiency, they view travel as an unproductive burden that interferes with other activities, and they see the car primarily as a tool for flexibility rather than a status symbol or a guarantee of punctuality. A major constraint on their mode choice is the presence of children, as they strongly agree it is difficult to use public transport when traveling with them. They are pragmatic and adaptable, showing a strong willingness to make transfers between different modes of transport and are not driven by strong pro-environmental or civic motivations for their choices. Consequently, this person likely behaves as a pragmatic multi-modal traveler, defaulting to their well-known PT system for solo trips but feeling compelled to use a car for family-related journeys."
30330674,"This person is a captive and habitual car user who strongly believes they have no viable alternative for their transportation needs. They highly value the car for the freedom and reliability it provides, perceiving that using public transport would limit their activities and be impractical for carrying items. Despite a strong dislike for searching for parking, their mode choice is firmly established and not something they reconsider. Interestingly, their reliance on the car stems from its perceived utility, not from a lack of knowledge, as they are competent at finding and understanding public transport information. This person has a surprisingly positive attitude towards their commute, viewing the travel time as a useful and productive part of their day."
30330675,"This person is a lifelong, captive public transport user who relies on it out of necessity, as they strongly agree they have no alternative mode of transport. Their behavior is highly routinized, and they possess an expert-level knowledge of the system, knowing routes and schedules by heart without needing to check them online. While they hold a positive societal view of public transport and are comfortable using it, they feel it significantly constrains their life by interfering with desired activities. This person has a strongly negative view of car ownership, seeing no value in a ""beautiful car"" and believing cars are not a reliable way to be on time. As a very regular commuter, they are socially embedded in the system to the point of knowing some drivers, yet they feel very disoriented when traveling in unfamiliar places."
30330693,"This person is a deeply habitual car user who strongly values the autonomy, flexibility, and perceived reliability their vehicle provides. They consciously choose the car over other modes, not from a lack of alternatives, but because they feel it is essential for accomplishing their activities without compromise. Their primary barriers to using public transport are a strong discomfort with being in close proximity to strangers and a dislike for the practical inconveniences of transfers and carrying luggage. Despite their car dependency, they are knowledgeable about the public transit system and capable of navigating it, suggesting they are a ""choice"" car user rather than being uninformed. Ultimately, the car's convenience outweighs significant frustrations like traffic and parking, making them very resistant to changing their established travel patterns."
30330717,"This person is a deeply habitual and captive car user who feels they have no viable transportation alternatives. They highly value the car for the complete freedom and flexibility it provides, and they strongly dislike the idea of multi-modal trips that involve changing transport. Despite a strong aversion to being stuck in traffic and searching for parking, these frustrations are not enough to make them reconsider their mode choice. The person is entirely unfamiliar with the public transport system, viewing it as impractical for carrying items and showing no pro-social or civic motivation for its use. Ultimately, they have integrated their commute into their daily life, viewing it as a useful and routine transition between home and work rather than an interference."
30330725,"This person is a captive and habitual car user who feels they have no other viable transportation alternatives. While they value the car for its flexibility to go anywhere at any time, they are not emotionally attached to it and are highly frustrated by the practical hassles of parking and its unreliability in ensuring on-time arrival. They hold a positive, pro-social attitude towards public transportation but are personally deterred by significant practical barriers, including difficulty carrying items, a strong dislike for transfers, and a lack of knowledge about the system's schedules. This person is highly routine-oriented, sticking to their usual mode of transport without reconsidering other options. Despite being a ""captive"" traveler, they perceive their commute positively as a useful transition in their day and are not easily bored or stressed by traffic."
30330751,"This person is a highly competent and habitual public transport user, having relied on it their entire life and possessing deep knowledge of routes and schedules. Despite this proficiency, they perceive their current mode choice as a necessity rather than a preference, feeling they have no other viable alternatives for their routine travel. They hold a pragmatic view of cars, recognizing their flexibility but strongly disliking associated hassles like traffic and parking, and not viewing them as a status symbol. The person acknowledges the practical limitations of public transport, such as difficulty with luggage and its potential to restrict activities compared to a car. Ultimately, they prefer direct, single-mode journeys and see their commute as a useful, non-intrusive transition period in their day."
30330770,"This person is an experienced, lifelong public transport user who is knowledgeable about the system but actively and frequently reconsiders their mode of travel. They are a pragmatic traveler, not a captive rider, who is primarily motivated by a desire to avoid wasted time, the boredom of traffic, and the stress of finding parking. While they acknowledge the car's flexibility, they see it as unreliable for punctuality and hold no value in it as a status symbol. They are comfortable using public transport but find some schedules confusing, relying on digital tools to plan their trips. Ultimately, this person seeks efficiency and simplicity in their journeys, showing a strong aversion to transfers or changing transport modes mid-trip."
30330778,"This person is a deeply ingrained and highly competent public transport user, having relied on it their entire life and developed a strong command of the network and related information tools. Their travel behavior is shaped by a distinctly utilitarian view of private cars, showing no emotional attachment and a strong aversion to common driving frustrations like traffic and parking. Despite a strong habit of using public transport, they are a highly conscious and flexible traveler who frequently re-evaluates their mode choice for any given trip. Their choice is underpinned by strong pro-social beliefs, viewing public transport as a civic good that makes the city more welcoming. As a traveler, they are confident and independent, comfortable navigating new environments and not reliant on others for their mobility needs."
30330795,"This person is a deeply entrenched, habitual car user who strongly believes they have no viable alternative for their travel needs. They value the car not for status, but for the immense sense of freedom, flexibility, and reliability it provides to maintain their lifestyle. Their aversion to public transport is significant, rooted in the belief that it is complex, forces them to cancel activities, and is impractical for carrying anything. Furthermore, they have a strong dislike for multi-modal trips that require transfers and feel uncomfortable traveling close to strangers. Despite strongly disliking traffic, their current car-based commute is so routine that they consider it a useful transition in their day."
30330798,"This person is a confident, proficient, and lifelong user of public transportation who is deeply knowledgeable about routes and schedules. They perceive their travel time positively, viewing it as a useful and productive transition rather than an interference with their daily activities. The person holds a strong pro-public transport ideology, believing it makes the city better, while simultaneously having a very low opinion of car travel, which they see as unreliable and unnecessary. They are a flexible and conscious traveler, comfortable with changing modes of transport and actively choosing their travel options rather than feeling constrained by a lack of alternatives. Finally, they experience a strong social connection to the public transit system, feeling at ease with other passengers and valuing interactions with the drivers."
30330821,"This person is a deeply habitual and highly competent public transportation user who has likely relied on it their entire life. They have an expert-level knowledge of their regular routes and schedules and do not reconsider their mode of travel, indicating a very strong and ingrained routine. The person holds a clear anti-car sentiment, strongly disagreeing with the perceived benefits of car ownership like freedom and reliability, and finds parking to be a non-applicable issue. They are a confident and pragmatic traveler, comfortable with crowds and changing between different modes of transport, and do not perceive common barriers like carrying luggage as significant problems. While they have a positive, pro-social view of public transit, they see their own commute as a neutral necessity rather than a productive or particularly useful part of their day."
30330833,"This person is an experienced, lifelong public transport user who values their commute as a productive transition, yet feels it interferes with their other personal activities. They are a flexible and conscious traveler who frequently re-evaluates their mode choice, indicating they are not a captive user of any single option. While they recognize a car's flexibility, their use of it is strongly deterred by a deep aversion to traffic and the hassle of finding parking. With a pro-social view of public transit, they are unbothered by common barriers like traveling near strangers or carrying bags. Ultimately, this person's behavior is defined by a constant trade-off between the productive, predictable commute on public transport and the activity-enabling freedom that a car can provide."
30330851,"This person is a confident and pragmatic multimodal traveler who actively reconsiders their transport options rather than relying on a single habitual mode. They hold a strongly positive, pro-social view of public transport, are comfortable sharing space with others, and are highly competent at navigating the system using digital tools. While acknowledging the car's freedom, they do not see it as a status symbol, and its utility is severely undermined by a strong dislike for parking and a perception of unreliability due to traffic. This pro-public transport orientation is likely rooted in their lifelong experience using it, making them an independent and self-reliant traveler. Ultimately, their mode choice appears to be a calculated decision driven by a desire for efficiency and minimizing the hassle of delays, which they find intensely boring."
30330852,"This person is a highly proficient, confident, and habitual public transport user who has likely used it their entire life. They view their travel time positively, seeing it as a useful and productive transition rather than a source of boredom or interference with other activities. The person is not car-oriented, disagreeing with the status symbol of a car and recognizing practical downsides like parking, while feeling that public transit adequately serves their needs. Their proficiency is demonstrated by their strong knowledge of routes and schedules, which they actively supplement by using the internet for trip planning. Overall, this person is an independent and self-sufficient traveler who is comfortable in public settings and does not rely on a personal or family vehicle."
30330875,"This person is a deeply ingrained, lifelong public transport user who feels captive to their current mode, strongly believing they have no other viable alternative. They are highly skilled and comfortable within the public transport system, viewing it as a positive civic good and finding no difficulty with common challenges like carrying bags or traveling with children. Despite their proficiency and positive attitude, they are acutely aware of the system's limitations, acknowledging that it restricts their activities compared to the freedom a car would offer. Their view of cars is purely pragmatic, appreciating their flexibility but strongly disliking the hassles of traffic and parking. Ultimately, this person has successfully integrated their commute into their daily life, viewing it as a useful and non-disruptive transition and using modern tools like the internet to navigate schedules effectively."
30330879,"This person is a captive public transport user, strongly agreeing that they use their current mode because they have no alternative. Despite this lack of choice, they are a competent and digitally-savvy traveler, confidently knowing their routes and actively using the internet to plan their trips. They likely do not own a car, as questions regarding car ownership benefits and drawbacks are consistently met with neutrality or marked as not applicable. Their attitude towards their commute is largely pragmatic; they view it as a useful transition but are neutral about its productivity or the potential for boredom in traffic. Overall, this person's behavior is defined by self-reliant adaptation to their limited options rather than strong preferences or emotional responses to their travel experience."
30330920,"This person is a deeply habitual and expert public transport user who knows their regular routes and schedules by heart. They perceive their reliance on public transport as a necessity due to a lack of alternatives, rather than an active choice they frequently reconsider. The person holds a strongly negative view of car travel, seeing it as unreliable for punctuality and inconvenient due to parking, with no value placed on car ownership as a status symbol. They are adept at making their travel time productive and are not significantly bothered by common public transport inconveniences. While self-reliant, they place a high value on the human element of public transport, believing it is important to have the option to interact with drivers."
