ID,INFOR,CHOICE
30330632,"The trip distance is 11.0 km, and trip purpose is cultural activity or sport. There are three travel mode for traveler to choose: 1. Public transport: travel time is 28 minutes, and the travel cost is 3.8 CHF with a total of 0 transfer. 2. Driving: travel time is 15 minutes, and the travel cost is 1.72 CHF. 3. Soft modes is free of charge. Traveler is 70 year old, male, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is more than 10001 CHF. The person's household owns 1 car, 0 motorcycle, 0 bicycle and always has a car to go out.",0
30330639,"The trip distance is 5.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 85 minutes, and the travel cost is 25.4 CHF with a total of 3 transfers. 2. Driving: travel time is 10 minutes, and the travel cost is 0.96 CHF. 3. Soft modes is free of charge. Traveler is 51 year old, female, with a Bachelor’s or Master’s degree from a university of applied sciences or professional school and the person's household monthly income is from 8001 to 10000 CHF. The person's household owns 1 car, 0 motorcycle, 1 bicycle and always has a car to go out.",0
30330653,"The trip distance is 19.0 km, and trip purpose is cultural activity or sport. There are three travel mode for traveler to choose: 1. Public transport: travel time is 84 minutes, and the travel cost is 7.6 CHF with a total of 1 transfer. 2. Driving: travel time is 30 minutes, and the travel cost is 4.13 CHF. 3. Soft modes is free of charge. Traveler is 49 year old, female, with an academic Bachelor’s or Master’s degree from a university or institute of technology and the person's household monthly income is from 4001 to 6000 CHF. The person's household owns 1 car, 0 motorcycle, 1 bicycle and always has a car to go out.",0
30330653,"The trip distance is 19.0 km, and trip purpose is cultural activity or sport. There are three travel mode for traveler to choose: 1. Public transport: travel time is 92 minutes, and the travel cost is 7.6 CHF with a total of 1 transfer. 2. Driving: travel time is 30 minutes, and the travel cost is 4.13 CHF. 3. Soft modes is free of charge. Traveler is 49 year old, female, with an academic Bachelor’s or Master’s degree from a university or institute of technology and the person's household monthly income is from 4001 to 6000 CHF. The person's household owns 1 car, 0 motorcycle, 1 bicycle and always has a car to go out.",0
30330669,"The trip distance is 18.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 74 minutes, and the travel cost is 7.6 CHF with a total of 0 transfer. 2. Driving: travel time is 29 minutes, and the travel cost is 3.04 CHF. 3. Soft modes is free of charge. Traveler is 33 year old, female, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is from 4001 to 6000 CHF. The person's household owns 1 car, 0 motorcycle, 1 bicycle and always has a car to go out.",0
30330669,"The trip distance is 7.0 km, and trip purpose is cultural activity or sport. There are three travel mode for traveler to choose: 1. Public transport: travel time is 89 minutes, and the travel cost is 7.6 CHF with a total of 1 transfer. 2. Driving: travel time is 13 minutes, and the travel cost is 1.33 CHF. 3. Soft modes is free of charge. Traveler is 33 year old, female, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is from 4001 to 6000 CHF. The person's household owns 1 car, 0 motorcycle, 1 bicycle and always has a car to go out.",1
30330674,"The trip distance is 28.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 86 minutes, and the travel cost is 7.6 CHF with a total of 2 transfers. 2. Driving: travel time is 37 minutes, and the travel cost is 4.5 CHF. 3. Soft modes is free of charge. Traveler is 45 year old, male, with a generalist secondary education diploma (3-year program, ECG) and the person's household monthly income is more than 10001 CHF. The person's household owns 2 cars, 0 motorcycle, 1 bicycle and always has a car to go out.",1
30330674,"The trip distance is 31.5 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 189 minutes, and the travel cost is 11.4 CHF with a total of 4 transfers. 2. Driving: travel time is 40 minutes, and the travel cost is 4.99 CHF. 3. Soft modes is free of charge. Traveler is 45 year old, male, with a generalist secondary education diploma (3-year program, ECG) and the person's household monthly income is more than 10001 CHF. The person's household owns 2 cars, 0 motorcycle, 1 bicycle and always has a car to go out.",1
30330675,"The trip distance is 66.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 301 minutes, and the travel cost is 21.6 CHF with a total of 4 transfers. 2. Driving: travel time is 50 minutes, and the travel cost is 8.77 CHF. 3. Soft modes is free of charge. Traveler is 53 year old, female, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is from 4001 to 6000 CHF. The person's household owns 0 car, 0 motorcycle, 1 bicycle and never has a car to go out.",0
30330693,"The trip distance is 34.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 118 minutes, and the travel cost is 7.6 CHF with a total of 2 transfers. 2. Driving: travel time is 42 minutes, and the travel cost is 5.27 CHF. 3. Soft modes is free of charge. Traveler is 44 year old, male, with an academic Bachelor’s or Master’s degree from a university or institute of technology and the person's household monthly income is from 8001 to 10000 CHF. The person's household owns 1 car, 1 motorcycle, 1 bicycle and always has a car to go out.",1
30330717,"The trip distance is 33.5 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 152 minutes, and the travel cost is 15.2 CHF with a total of 2 transfers. 2. Driving: travel time is 54 minutes, and the travel cost is 5.66 CHF. 3. Soft modes is free of charge. Traveler is 64 year old, male, with a doctoral degree (PhD) and the person's household monthly income is less than 2500 CHF. The person's household owns 2 cars, 1 motorcycle, 0 bicycle and always has a car to go out.",1
30330725,"The trip distance is 80.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 226 minutes, and the travel cost is 32.4 CHF with a total of 3 transfers. 2. Driving: travel time is 72 minutes, and the travel cost is 10.46 CHF. 3. Soft modes is free of charge. Traveler is 45 year old, male, with a generalist secondary education diploma (3-year program, ECG) and the person's household monthly income is more than 10001 CHF. The person's household owns 2 cars, 0 motorcycle, 2 bicycles and always has a car to go out.",1
30330751,"The trip distance is 93.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 182 minutes, and the travel cost is 30.0 CHF with a total of 2 transfers. 2. Driving: travel time is 69 minutes, and the travel cost is 12.55 CHF. 3. Soft modes is free of charge. Traveler is 58 year old, male, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is more than 10001 CHF. The person's household owns 2 cars, 0 motorcycle, 2 bicycles and always has a car to go out.",1
30330770,"The trip distance is 21.1 km, and trip purpose is professional trip. There are three travel mode for traveler to choose: 1. Public transport: travel time is 141 minutes, and the travel cost is 9.8 CHF with a total of 3 transfers. 2. Driving: travel time is 33 minutes, and the travel cost is 3.64 CHF. 3. Soft modes is free of charge. Traveler is 64 year old, male, with an academic Bachelor’s or Master’s degree from a university or institute of technology and the person's household monthly income is from 6001 to 8000 CHF. The person's household owns 1 car, 1 motorcycle, 4 bicycles and always has a car to go out.",2
30330778,"The trip distance is 19.0 km, and trip purpose is shopping. There are three travel mode for traveler to choose: 1. Public transport: travel time is 47 minutes, and the travel cost is 7.6 CHF with a total of 1 transfer. 2. Driving: travel time is 28 minutes, and the travel cost is 3.18 CHF. 3. Soft modes is free of charge. Traveler is 65 year old, male, with a Bachelor’s or Master’s degree from a university of applied sciences or professional school and the person's household monthly income is from 6001 to 8000 CHF. The person's household owns 1 car, 0 motorcycle, 2 bicycles and always has a car to go out.",0
30330798,"The trip distance is 3.0 km, and trip purpose is cultural activity or sport. There are three travel mode for traveler to choose: 1. Public transport: travel time is 41 minutes, and the travel cost is 3.8 CHF with a total of 1 transfer. 2. Driving: travel time is 5 minutes, and the travel cost is 0.54 CHF. 3. Soft modes is free of charge. Traveler is 63 year old, female, with a Bachelor’s or Master’s degree from a university of applied sciences or professional school and the person's household monthly income is more than 10001 CHF. The person's household owns 2 cars, 0 motorcycle, 4 bicycles and sometime has a car to go out.",1
30330798,"The trip distance is 2.5 km, and trip purpose is driving someone. There are three travel mode for traveler to choose: 1. Public transport: travel time is 22 minutes, and the travel cost is 3.8 CHF with a total of 0 transfer. 2. Driving: travel time is 4 minutes, and the travel cost is 0.4 CHF. 3. Soft modes is free of charge. Traveler is 63 year old, female, with a Bachelor’s or Master’s degree from a university of applied sciences or professional school and the person's household monthly income is more than 10001 CHF. The person's household owns 2 cars, 0 motorcycle, 4 bicycles and sometime has a car to go out.",1
30330821,"The trip distance is 17.5 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 55 minutes, and the travel cost is 7.6 CHF with a total of 0 transfer. 2. Driving: travel time is 24 minutes, and the travel cost is 2.69 CHF. 3. Soft modes is free of charge. Traveler is 31 year old, male, with a doctoral degree (PhD) and the person's household monthly income is more than 10001 CHF. The person's household owns 0 car, 0 motorcycle, 1 bicycle and never has a car to go out.",0
30330833,"The trip distance is 22.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 83 minutes, and the travel cost is 7.6 CHF with a total of 1 transfer. 2. Driving: travel time is 31 minutes, and the travel cost is 3.58 CHF. 3. Soft modes is free of charge. Traveler is 51 year old, male, with a doctoral degree (PhD) and the person's household monthly income is more than 10001 CHF. The person's household owns 2 cars, 1 motorcycle, 7 bicycles and sometime has a car to go out.",2
30330851,"The trip distance is 17.5 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 93 minutes, and the travel cost is 7.6 CHF with a total of 0 transfer. 2. Driving: travel time is 25 minutes, and the travel cost is 2.97 CHF. 3. Soft modes is free of charge. Traveler is 46 year old, male, with a doctoral degree (PhD) and the person's household monthly income is from 8001 to 10000 CHF. The person's household owns 2 cars, 1 motorcycle, 6 bicycles and always has a car to go out.",1
30330852,"The trip distance is 41.0 km, and trip purpose is cultural activity or sport. There are three travel mode for traveler to choose: 1. Public transport: travel time is 115 minutes, and the travel cost is 21.8 CHF with a total of 4 transfers. 2. Driving: travel time is 40 minutes, and the travel cost is 5.88 CHF. 3. Soft modes is free of charge. Traveler is 38 year old, female, with an academic Bachelor’s or Master’s degree from a university or institute of technology and the person's household monthly income is from 8001 to 10000 CHF. The person's household owns 2 cars, 1 motorcycle, 6 bicycles and always has a car to go out.",1
30330875,"The trip distance is 38.0 km, and trip purpose is shopping. There are three travel mode for traveler to choose: 1. Public transport: travel time is 109 minutes, and the travel cost is 7.6 CHF with a total of 2 transfers. 2. Driving: travel time is 37 minutes, and the travel cost is 6.29 CHF. 3. Soft modes is free of charge. Traveler is 37 year old, female, with a general baccalaureate diploma (Maturité) and the person's household monthly income is from 8001 to 10000 CHF. The person's household owns 1 car, 1 motorcycle, 5 bicycles and always has a car to go out.",1
30330875,"The trip distance is 1.8 km, and trip purpose is driving someone. There are three travel mode for traveler to choose: 1. Public transport: travel time is 23 minutes, and the travel cost is 7.6 CHF with a total of 0 transfer. 2. Driving: travel time is 4 minutes, and the travel cost is 0.52 CHF. 3. Soft modes is free of charge. Traveler is 37 year old, female, with a general baccalaureate diploma (Maturité) and the person's household monthly income is from 8001 to 10000 CHF. The person's household owns 1 car, 1 motorcycle, 5 bicycles and always has a car to go out.",1
30330879,"The trip distance is 26.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 79 minutes, and the travel cost is 13.4 CHF with a total of 2 transfers. 2. Driving: travel time is 24 minutes, and the travel cost is 3.51 CHF. 3. Soft modes is free of charge. Traveler is 49 year old, female, with a generalist secondary education diploma (3-year program, ECG) and the person's household monthly income is from 6001 to 8000 CHF. The person's household owns 1 car, 0 motorcycle, 1 bicycle and always has a car to go out.",1
30330920,"The trip distance is 27.0 km, and trip purpose is cultural activity or sport. There are three travel mode for traveler to choose: 1. Public transport: travel time is 106 minutes, and the travel cost is 7.6 CHF with a total of 2 transfers. 2. Driving: travel time is 37 minutes, and the travel cost is 4.63 CHF. 3. Soft modes is free of charge. Traveler is 71 year old, male, with a doctoral degree (PhD) and the person's household monthly income is from 6001 to 8000 CHF. The person's household owns 1 car, 0 motorcycle, 0 bicycle and never has a car to go out.",0
30330951,"The trip distance is 11.0 km, and trip purpose is personal business. There are three travel mode for traveler to choose: 1. Public transport: travel time is 33 minutes, and the travel cost is 3.8 CHF with a total of 0 transfer. 2. Driving: travel time is 15 minutes, and the travel cost is 1.81 CHF. 3. Soft modes is free of charge. Traveler is 70 year old, male, with a Bachelor’s or Master’s degree from a university of applied sciences or professional school and the person's household monthly income is more than 10001 CHF. The person's household owns 1 car, 0 motorcycle, 1 bicycle and always has a car to go out.",0
30330972,"The trip distance is 10.0 km, and trip purpose is other. There are three travel mode for traveler to choose: 1. Public transport: travel time is 48 minutes, and the travel cost is 3.8 CHF with a total of 1 transfer. 2. Driving: travel time is 17 minutes, and the travel cost is 1.75 CHF. 3. Soft modes is free of charge. Traveler is 66 year old, male, with an academic Bachelor’s or Master’s degree from a university or institute of technology and the person's household monthly income is more than 10001 CHF. The person's household owns 1 car, 0 motorcycle, 2 bicycles and always has a car to go out.",2
30330986,"The trip distance is 34.5 km, and trip purpose is other. There are three travel mode for traveler to choose: 1. Public transport: travel time is 162 minutes, and the travel cost is 15.2 CHF with a total of 2 transfers. 2. Driving: travel time is 50 minutes, and the travel cost is 6.13 CHF. 3. Soft modes is free of charge. Traveler is 25 year old, female, with an academic Bachelor’s or Master’s degree from a university or institute of technology and the person's household monthly income is from 8001 to 10000 CHF. The person's household owns 1 car, 0 motorcycle, 4 bicycles and sometime has a car to go out.",2
30330997,"The trip distance is 11.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 45 minutes, and the travel cost is 3.8 CHF with a total of 2 transfers. 2. Driving: travel time is 16 minutes, and the travel cost is 1.79 CHF. 3. Soft modes is free of charge. Traveler is 59 year old, male, with a Bachelor’s or Master’s degree from a university of applied sciences or professional school and the person's household monthly income is from 6001 to 8000 CHF. The person's household owns 1 car, 0 motorcycle, 2 bicycles and always has a car to go out.",1
30331017,"The trip distance is 18.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 58 minutes, and the travel cost is 7.6 CHF with a total of 0 transfer. 2. Driving: travel time is 30 minutes, and the travel cost is 3.07 CHF. 3. Soft modes is free of charge. Traveler is 57 year old, female, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is from 6001 to 8000 CHF. The person's household owns 2 cars, 0 motorcycle, 2 bicycles and always has a car to go out.",0
30331035,"The trip distance is 74.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 160 minutes, and the travel cost is 22.8 CHF with a total of 4 transfers. 2. Driving: travel time is 67 minutes, and the travel cost is 10.19 CHF. 3. Soft modes is free of charge. Traveler is 57 year old, male, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is more than 10001 CHF. The person's household owns 1 car, 0 motorcycle, 0 bicycle and always has a car to go out.",1
30332010,"The trip distance is 86.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 210 minutes, and the travel cost is 49.2 CHF with a total of 5 transfers. 2. Driving: travel time is 74 minutes, and the travel cost is 12.22 CHF. 3. Soft modes is free of charge. Traveler is 46 year old, female, with a Bachelor’s or Master’s degree from a university of applied sciences or professional school and the person's household monthly income is more than 10001 CHF. The person's household owns 1 car, 1 motorcycle, 2 bicycles and always has a car to go out.",1
30860007,"The trip distance is 13.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 68 minutes, and the travel cost is 7.8 CHF with a total of 2 transfers. 2. Driving: travel time is 21 minutes, and the travel cost is 2.06 CHF. 3. Soft modes is free of charge. Traveler is 35 year old, male, with a generalist secondary education diploma (3-year program, ECG) and the person's household monthly income is more than 10001 CHF. The person's household owns 2 cars, 0 motorcycle, 2 bicycles and always has a car to go out.",1
30860007,"The trip distance is 6.5 km, and trip purpose is cultural activity or sport. There are three travel mode for traveler to choose: 1. Public transport: travel time is 80 minutes, and the travel cost is 47.4 CHF with a total of 2 transfers. 2. Driving: travel time is 10 minutes, and the travel cost is 0.96 CHF. 3. Soft modes is free of charge. Traveler is 35 year old, male, with a generalist secondary education diploma (3-year program, ECG) and the person's household monthly income is more than 10001 CHF. The person's household owns 2 cars, 0 motorcycle, 2 bicycles and always has a car to go out.",1
30860015,"The trip distance is 29.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 122 minutes, and the travel cost is 15.4 CHF with a total of 3 transfers. 2. Driving: travel time is 44 minutes, and the travel cost is 4.99 CHF. 3. Soft modes is free of charge. Traveler is 55 year old, female, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is from 4001 to 6000 CHF. The person's household owns 1 car, 0 motorcycle, 1 bicycle and never has a car to go out.",0
30860017,"The trip distance is 34.0 km, and trip purpose is going out (with friends, restaurant, cinema, theater). There are three travel mode for traveler to choose: 1. Public transport: travel time is 121 minutes, and the travel cost is 36.8 CHF with a total of 6 transfers. 2. Driving: travel time is 52 minutes, and the travel cost is 5.49 CHF. 3. Soft modes is free of charge. Traveler is 43 year old, female, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is from 4001 to 6000 CHF. The person's household owns 2 cars, 2 motorcycles, 4 bicycles and always has a car to go out.",0
30860018,"The trip distance is 25.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 152 minutes, and the travel cost is 7.6 CHF with a total of 0 transfer. 2. Driving: travel time is 42 minutes, and the travel cost is 4.16 CHF. 3. Soft modes is free of charge. Traveler is 16 year old, female, with a compulsory education diploma and the person's household monthly income is from 4001 to 6000 CHF. The person's household owns 2 cars, 2 motorcycles, 4 bicycles and never has a car to go out.",0
30860031,"The trip distance is 56.5 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 248 minutes, and the travel cost is 22.8 CHF with a total of 5 transfers. 2. Driving: travel time is 71 minutes, and the travel cost is 7.18 CHF. 3. Soft modes is free of charge. Traveler is 47 year old, female, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is from 4001 to 6000 CHF. The person's household owns 1 car, 0 motorcycle, 1 bicycle and always has a car to go out.",1
30860032,"The trip distance is 38.5 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 232 minutes, and the travel cost is 19.0 CHF with a total of 5 transfers. 2. Driving: travel time is 57 minutes, and the travel cost is 5.86 CHF. 3. Soft modes is free of charge. Traveler is 47 year old, female, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is from 4001 to 6000 CHF. The person's household owns 1 car, 0 motorcycle, 1 bicycle and always has a car to go out.",1
30860033,"The trip distance is 7.0 km, and trip purpose is eating/drinking. There are three travel mode for traveler to choose: 1. Public transport: travel time is 59 minutes, and the travel cost is 11.4 CHF with a total of 2 transfers. 2. Driving: travel time is 12 minutes, and the travel cost is 1.23 CHF. 3. Soft modes is free of charge. Traveler is 51 year old, female, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is from 4001 to 6000 CHF. The person's household owns 3 cars, 0 motorcycle, 3 bicycles and always has a car to go out.",1
30860061,"The trip distance is 104.5 km, and trip purpose is cultural activity or sport. There are three travel mode for traveler to choose: 1. Public transport: travel time is 190 minutes, and the travel cost is 34.6 CHF with a total of 6 transfers. 2. Driving: travel time is 93 minutes, and the travel cost is 14.6 CHF. 3. Soft modes is free of charge. Traveler is 33 year old, female, with a generalist secondary education diploma (3-year program, ECG) and the person's household monthly income is from 8001 to 10000 CHF. The person's household owns 2 cars, 0 motorcycle, 2 bicycles and always has a car to go out.",1
30860095,"The trip distance is 2.3 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 99 minutes, and the travel cost is 7.6 CHF with a total of 0 transfer. 2. Driving: travel time is 3 minutes, and the travel cost is 0.37 CHF. 3. Soft modes is free of charge. Traveler is 28 year old, female, with a generalist secondary education diploma (3-year program, ECG) and the person's household monthly income is from 6001 to 8000 CHF. The person's household owns 2 cars, 0 motorcycle, 4 bicycles and always has a car to go out.",1
30860141,"The trip distance is 17.0 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 93 minutes, and the travel cost is 15.2 CHF with a total of 2 transfers. 2. Driving: travel time is 26 minutes, and the travel cost is 2.72 CHF. 3. Soft modes is free of charge. Traveler is 59 year old, female, with a Bachelor’s or Master’s degree from a university of applied sciences or professional school and the person's household monthly income is from 8001 to 10000 CHF. The person's household owns 2 cars, 0 motorcycle, 1 bicycle and always has a car to go out.",1
30860142,"The trip distance is 45.0 km, and trip purpose is shopping. There are three travel mode for traveler to choose: 1. Public transport: travel time is 123 minutes, and the travel cost is 15.2 CHF with a total of 4 transfers. 2. Driving: travel time is 58 minutes, and the travel cost is 6.79 CHF. 3. Soft modes is free of charge. Traveler is 59 year old, female, with a Bachelor’s or Master’s degree from a university of applied sciences or professional school and the person's household monthly income is from 8001 to 10000 CHF. The person's household owns 2 cars, 0 motorcycle, 1 bicycle and always has a car to go out.",1
30860145,"The trip distance is 8.0 km, and trip purpose is professional trip. There are three travel mode for traveler to choose: 1. Public transport: travel time is 55 minutes, and the travel cost is 3.8 CHF with a total of 2 transfers. 2. Driving: travel time is 13 minutes, and the travel cost is 1.38 CHF. 3. Soft modes is free of charge. Traveler is 66 year old, female, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is from 6001 to 8000 CHF. The person's household owns 1 car, 0 motorcycle, 0 bicycle and always has a car to go out.",1
30860145,"The trip distance is 13.0 km, and trip purpose is cultural activity or sport. There are three travel mode for traveler to choose: 1. Public transport: travel time is 23 minutes, and the travel cost is 3.8 CHF with a total of 1 transfer. 2. Driving: travel time is 22 minutes, and the travel cost is 2.24 CHF. 3. Soft modes is free of charge. Traveler is 66 year old, female, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is from 6001 to 8000 CHF. The person's household owns 1 car, 0 motorcycle, 0 bicycle and always has a car to go out.",1
30860155,"The trip distance is 9.5 km, and trip purpose is work. There are three travel mode for traveler to choose: 1. Public transport: travel time is 61 minutes, and the travel cost is 3.8 CHF with a total of 1 transfer. 2. Driving: travel time is 17 minutes, and the travel cost is 1.63 CHF. 3. Soft modes is free of charge. Traveler is 44 year old, female, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is from 6001 to 8000 CHF. The person's household owns 2 cars, 0 motorcycle, 4 bicycles and sometime has a car to go out.",0
30860167,"The trip distance is 31.0 km, and trip purpose is shopping. There are three travel mode for traveler to choose: 1. Public transport: travel time is 115 minutes, and the travel cost is 11.6 CHF with a total of 4 transfers. 2. Driving: travel time is 44 minutes, and the travel cost is 5.36 CHF. 3. Soft modes is free of charge. Traveler is 69 year old, male, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is from 2501 to 4000 CHF. The person's household owns 1 car, 0 motorcycle, 2 bicycles and always has a car to go out.",1
30860168,"The trip distance is 36.3 km, and trip purpose is driving someone. There are three travel mode for traveler to choose: 1. Public transport: travel time is 212 minutes, and the travel cost is 15.2 CHF with a total of 6 transfers. 2. Driving: travel time is 62 minutes, and the travel cost is 6.45 CHF. 3. Soft modes is free of charge. Traveler is 69 year old, female, with a generalist secondary education diploma (3-year program, ECG) and the person's household monthly income is from 2501 to 4000 CHF. The person's household owns 1 car, 0 motorcycle, 2 bicycles and always has a car to go out.",1
30860175,"The trip distance is 85.5 km, and trip purpose is driving someone. There are three travel mode for traveler to choose: 1. Public transport: travel time is 444 minutes, and the travel cost is 33.4 CHF with a total of 8 transfers. 2. Driving: travel time is 100 minutes, and the travel cost is 12.64 CHF. 3. Soft modes is free of charge. Traveler is 38 year old, male, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is from 4001 to 6000 CHF. The person's household owns 1 car, 0 motorcycle, 3 bicycles and always has a car to go out.",1
30860181,"The trip distance is 14.0 km, and trip purpose is cultural activity or sport. There are three travel mode for traveler to choose: 1. Public transport: travel time is 73 minutes, and the travel cost is 3.8 CHF with a total of 0 transfer. 2. Driving: travel time is 24 minutes, and the travel cost is 2.38 CHF. 3. Soft modes is free of charge. Traveler is 81 year old, female, with a general baccalaureate diploma (Maturité) and the person's household monthly income is from 6001 to 8000 CHF. The person's household owns 1 car, 0 motorcycle, 0 bicycle and always has a car to go out.",1
30860215,"The trip distance is 3.7 km, and trip purpose is cultural activity or sport. There are three travel mode for traveler to choose: 1. Public transport: travel time is 6 minutes, and the travel cost is 0.0 CHF with a total of 0 transfer. 2. Driving: travel time is 5 minutes, and the travel cost is 0.67 CHF. 3. Soft modes is free of charge. Traveler is 75 year old, male, with an academic Bachelor’s or Master’s degree from a university or institute of technology and the person's household monthly income is from 6001 to 8000 CHF. The person's household owns 2 cars, 0 motorcycle, 2 bicycles and always has a car to go out.",1
30860216,"The trip distance is 15.5 km, and trip purpose is shopping. There are three travel mode for traveler to choose: 1. Public transport: travel time is 118 minutes, and the travel cost is 11.6 CHF with a total of 0 transfer. 2. Driving: travel time is 36 minutes, and the travel cost is 3.27 CHF. 3. Soft modes is free of charge. Traveler is 70 year old, female, with a doctoral degree (PhD) and the person's household monthly income is from 6001 to 8000 CHF. The person's household owns 2 cars, 0 motorcycle, 2 bicycles and always has a car to go out.",1
30860227,"The trip distance is 54.0 km, and trip purpose is other. There are three travel mode for traveler to choose: 1. Public transport: travel time is 135 minutes, and the travel cost is 28.2 CHF with a total of 2 transfers. 2. Driving: travel time is 53 minutes, and the travel cost is 7.28 CHF. 3. Soft modes is free of charge. Traveler is 63 year old, male, with a general baccalaureate diploma (Maturité) and the person's household monthly income is more than 10001 CHF. The person's household owns 2 cars, 0 motorcycle, 0 bicycle and always has a car to go out.",1
30860227,"The trip distance is 24.0 km, and trip purpose is cultural activity or sport. There are three travel mode for traveler to choose: 1. Public transport: travel time is 77 minutes, and the travel cost is 17.2 CHF with a total of 2 transfers. 2. Driving: travel time is 29 minutes, and the travel cost is 3.54 CHF. 3. Soft modes is free of charge. Traveler is 63 year old, male, with a general baccalaureate diploma (Maturité) and the person's household monthly income is more than 10001 CHF. The person's household owns 2 cars, 0 motorcycle, 0 bicycle and always has a car to go out.",1
30860239,"The trip distance is 14.5 km, and trip purpose is cultural activity or sport. There are three travel mode for traveler to choose: 1. Public transport: travel time is 83 minutes, and the travel cost is 7.6 CHF with a total of 3 transfers. 2. Driving: travel time is 26 minutes, and the travel cost is 2.72 CHF. 3. Soft modes is free of charge. Traveler is 35 year old, female, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is from 6001 to 8000 CHF. The person's household owns 2 cars, 1 motorcycle, 3 bicycles and always has a car to go out.",1
30860240,"The trip distance is 23.5 km, and trip purpose is driving someone. There are three travel mode for traveler to choose: 1. Public transport: travel time is 129 minutes, and the travel cost is 7.6 CHF with a total of 2 transfers. 2. Driving: travel time is 43 minutes, and the travel cost is 4.27 CHF. 3. Soft modes is free of charge. Traveler is 35 year old, female, with a vocational education diploma (Federal Certificate of Capacity – CFC) and the person's household monthly income is from 6001 to 8000 CHF. The person's household owns 2 cars, 1 motorcycle, 3 bicycles and always has a car to go out.",1
30860245,"The trip distance is 27.4 km, and trip purpose is driving someone. There are three travel mode for traveler to choose: 1. Public transport: travel time is 181 minutes, and the travel cost is 14.2 CHF with a total of 4 transfers. 2. Driving: travel time is 42 minutes, and the travel cost is 4.8 CHF. 3. Soft modes is free of charge. Traveler is 43 year old, male, with an academic Bachelor’s or Master’s degree from a university or institute of technology and the person's household monthly income is from 8001 to 10000 CHF. The person's household owns 1 car, 0 motorcycle, 2 bicycles and always has a car to go out.",1
