ID,INFOR,CHOICE
190,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 164, 'Car': 120, 'Swissmetro': 118}, Travel cost: {'Train': 91, 'Car': 91, 'Swissmetro': 112}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way with half price card. The person is a regular Train user, male, between 39 and 54 years old and income over 100000 CHF per year. ",3
192,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 219, 'Car': 150, 'Swissmetro': 86}, Travel cost: {'Train': 176, 'Car': 68, 'Swissmetro': 198}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, male, between 24 and 39 years old and income under 50000 CHF per year. ",2
192,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 219, 'Car': 195, 'Swissmetro': 78}, Travel cost: {'Train': 176, 'Car': 110, 'Swissmetro': 245}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, male, between 24 and 39 years old and income under 50000 CHF per year. ",1
192,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 219, 'Car': 195, 'Swissmetro': 72}, Travel cost: {'Train': 158, 'Car': 85, 'Swissmetro': 225}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, male, between 24 and 39 years old and income under 50000 CHF per year. ",1
192,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 170, 'Car': 120, 'Swissmetro': 72}, Travel cost: {'Train': 158, 'Car': 110, 'Swissmetro': 225}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, male, between 24 and 39 years old and income under 50000 CHF per year. ",1
192,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 186, 'Car': 195, 'Swissmetro': 72}, Travel cost: {'Train': 176, 'Car': 68, 'Swissmetro': 210}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, male, between 24 and 39 years old and income under 50000 CHF per year. ",1
192,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 186, 'Car': 120, 'Swissmetro': 78}, Travel cost: {'Train': 158, 'Car': 85, 'Swissmetro': 184}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, male, between 24 and 39 years old and income under 50000 CHF per year. ",1
192,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 186, 'Car': 120, 'Swissmetro': 72}, Travel cost: {'Train': 211, 'Car': 68, 'Swissmetro': 225}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, male, between 24 and 39 years old and income under 50000 CHF per year. ",2
192,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 219, 'Car': 120, 'Swissmetro': 78}, Travel cost: {'Train': 211, 'Car': 110, 'Swissmetro': 245}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, male, between 24 and 39 years old and income under 50000 CHF per year. ",1
192,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 186, 'Car': 150, 'Swissmetro': 78}, Travel cost: {'Train': 176, 'Car': 85, 'Swissmetro': 245}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, male, between 24 and 39 years old and income under 50000 CHF per year. ",1
193,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 76, 'Car': 60, 'Swissmetro': 43}, Travel cost: {'Train': 70, 'Car': 30, 'Swissmetro': 77}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",2
193,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 66, 'Car': 78, 'Swissmetro': 45}, Travel cost: {'Train': 52, 'Car': 24, 'Swissmetro': 63}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",2
193,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 76, 'Car': 48, 'Swissmetro': 47}, Travel cost: {'Train': 52, 'Car': 24, 'Swissmetro': 65}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",3
193,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 69, 'Car': 78, 'Swissmetro': 47}, Travel cost: {'Train': 52, 'Car': 39, 'Swissmetro': 65}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",2
193,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 69, 'Car': 48, 'Swissmetro': 47}, Travel cost: {'Train': 58, 'Car': 39, 'Swissmetro': 68}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",3
193,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 66, 'Car': 78, 'Swissmetro': 47}, Travel cost: {'Train': 58, 'Car': 30, 'Swissmetro': 68}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",2
193,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 66, 'Car': 60, 'Swissmetro': 45}, Travel cost: {'Train': 70, 'Car': 24, 'Swissmetro': 85}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",2
193,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 66, 'Car': 60, 'Swissmetro': 43}, Travel cost: {'Train': 58, 'Car': 39, 'Swissmetro': 72}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",2
193,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 69, 'Car': 60, 'Swissmetro': 47}, Travel cost: {'Train': 70, 'Car': 39, 'Swissmetro': 106}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Two way normal price. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",3
195,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 59, 'Car': 156, 'Swissmetro': 35}, Travel cost: {'Train': 100, 'Car': 110, 'Swissmetro': 108}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, male, between 24 and 39 years old and income over 100000 CHF per year. ",2
195,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 66, 'Car': 156, 'Swissmetro': 37}, Travel cost: {'Train': 100, 'Car': 88, 'Swissmetro': 133}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, male, between 24 and 39 years old and income over 100000 CHF per year. ",3
195,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 56, 'Car': 156, 'Swissmetro': 33}, Travel cost: {'Train': 100, 'Car': 143, 'Swissmetro': 100}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, male, between 24 and 39 years old and income over 100000 CHF per year. ",2
195,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 56, 'Car': 96, 'Swissmetro': 35}, Travel cost: {'Train': 83, 'Car': 88, 'Swissmetro': 133}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, male, between 24 and 39 years old and income over 100000 CHF per year. ",3
195,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 66, 'Car': 120, 'Swissmetro': 35}, Travel cost: {'Train': 75, 'Car': 143, 'Swissmetro': 100}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, male, between 24 and 39 years old and income over 100000 CHF per year. ",2
195,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 59, 'Car': 120, 'Swissmetro': 33}, Travel cost: {'Train': 75, 'Car': 88, 'Swissmetro': 133}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, male, between 24 and 39 years old and income over 100000 CHF per year. ",1
195,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 56, 'Car': 96, 'Swissmetro': 37}, Travel cost: {'Train': 100, 'Car': 110, 'Swissmetro': 133}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, male, between 24 and 39 years old and income over 100000 CHF per year. ",3
195,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 66, 'Car': 96, 'Swissmetro': 33}, Travel cost: {'Train': 83, 'Car': 110, 'Swissmetro': 108}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, male, between 24 and 39 years old and income over 100000 CHF per year. ",3
195,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 56, 'Car': 120, 'Swissmetro': 37}, Travel cost: {'Train': 75, 'Car': 110, 'Swissmetro': 108}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, male, between 24 and 39 years old and income over 100000 CHF per year. ",1
196,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 135, 'Car': 156, 'Swissmetro': 59}, Travel cost: {'Train': 100, 'Car': 100, 'Swissmetro': 108}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, female, between 39 and 54 years old and income over 100000 CHF per year. ",2
196,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 156, 'Car': 156, 'Swissmetro': 65}, Travel cost: {'Train': 100, 'Car': 80, 'Swissmetro': 133}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, female, between 39 and 54 years old and income over 100000 CHF per year. ",2
196,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 124, 'Car': 156, 'Swissmetro': 54}, Travel cost: {'Train': 100, 'Car': 130, 'Swissmetro': 100}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, female, between 39 and 54 years old and income over 100000 CHF per year. ",2
196,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 124, 'Car': 96, 'Swissmetro': 59}, Travel cost: {'Train': 83, 'Car': 80, 'Swissmetro': 133}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, female, between 39 and 54 years old and income over 100000 CHF per year. ",2
196,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 156, 'Car': 120, 'Swissmetro': 59}, Travel cost: {'Train': 75, 'Car': 130, 'Swissmetro': 100}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, female, between 39 and 54 years old and income over 100000 CHF per year. ",2
196,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 124, 'Car': 96, 'Swissmetro': 65}, Travel cost: {'Train': 100, 'Car': 100, 'Swissmetro': 133}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, female, between 39 and 54 years old and income over 100000 CHF per year. ",2
196,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 135, 'Car': 120, 'Swissmetro': 54}, Travel cost: {'Train': 75, 'Car': 80, 'Swissmetro': 133}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, female, between 39 and 54 years old and income over 100000 CHF per year. ",2
196,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 156, 'Car': 96, 'Swissmetro': 54}, Travel cost: {'Train': 83, 'Car': 100, 'Swissmetro': 108}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, female, between 39 and 54 years old and income over 100000 CHF per year. ",2
196,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 124, 'Car': 120, 'Swissmetro': 65}, Travel cost: {'Train': 75, 'Car': 100, 'Swissmetro': 108}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Half day. The person is a regular Train user, female, between 39 and 54 years old and income over 100000 CHF per year. ",2
213,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 59, 'Car': 65, 'Swissmetro': 35}, Travel cost: {'Train': 205, 'Car': 20, 'Swissmetro': 222}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, less than 24 years old and income under 50000 CHF per year. ",2
213,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 66, 'Car': 65, 'Swissmetro': 37}, Travel cost: {'Train': 205, 'Car': 16, 'Swissmetro': 274}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, less than 24 years old and income under 50000 CHF per year. ",1
213,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 56, 'Car': 65, 'Swissmetro': 33}, Travel cost: {'Train': 205, 'Car': 26, 'Swissmetro': 205}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, less than 24 years old and income under 50000 CHF per year. ",2
213,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 56, 'Car': 40, 'Swissmetro': 35}, Travel cost: {'Train': 171, 'Car': 16, 'Swissmetro': 274}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, less than 24 years old and income under 50000 CHF per year. ",2
213,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 66, 'Car': 50, 'Swissmetro': 35}, Travel cost: {'Train': 154, 'Car': 26, 'Swissmetro': 205}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, less than 24 years old and income under 50000 CHF per year. ",2
213,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 59, 'Car': 50, 'Swissmetro': 33}, Travel cost: {'Train': 154, 'Car': 16, 'Swissmetro': 274}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, less than 24 years old and income under 50000 CHF per year. ",2
213,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 56, 'Car': 40, 'Swissmetro': 37}, Travel cost: {'Train': 205, 'Car': 20, 'Swissmetro': 274}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, less than 24 years old and income under 50000 CHF per year. ",2
213,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 66, 'Car': 40, 'Swissmetro': 33}, Travel cost: {'Train': 171, 'Car': 20, 'Swissmetro': 222}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, less than 24 years old and income under 50000 CHF per year. ",2
213,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 56, 'Car': 50, 'Swissmetro': 37}, Travel cost: {'Train': 154, 'Car': 20, 'Swissmetro': 222}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, less than 24 years old and income under 50000 CHF per year. ",2
214,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 51, 'Car': 50, 'Swissmetro': 18}, Travel cost: {'Train': 443, 'Car': 25, 'Swissmetro': 443}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",2
214,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 51, 'Car': 40, 'Swissmetro': 22}, Travel cost: {'Train': 332, 'Car': 20, 'Swissmetro': 480}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",3
214,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 41, 'Car': 65, 'Swissmetro': 20}, Travel cost: {'Train': 332, 'Car': 20, 'Swissmetro': 443}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",2
214,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 44, 'Car': 65, 'Swissmetro': 22}, Travel cost: {'Train': 332, 'Car': 32, 'Swissmetro': 480}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",1
214,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 44, 'Car': 40, 'Swissmetro': 22}, Travel cost: {'Train': 369, 'Car': 32, 'Swissmetro': 443}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",2
214,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 41, 'Car': 65, 'Swissmetro': 22}, Travel cost: {'Train': 369, 'Car': 25, 'Swissmetro': 443}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",2
214,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 41, 'Car': 50, 'Swissmetro': 20}, Travel cost: {'Train': 443, 'Car': 20, 'Swissmetro': 480}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",3
214,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 44, 'Car': 50, 'Swissmetro': 22}, Travel cost: {'Train': 443, 'Car': 32, 'Swissmetro': 590}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",3
214,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 41, 'Car': 50, 'Swissmetro': 18}, Travel cost: {'Train': 369, 'Car': 32, 'Swissmetro': 480}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, female, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",3
215,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 61, 'Car': 50, 'Swissmetro': 32}, Travel cost: {'Train': 350, 'Car': 20, 'Swissmetro': 420}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",2
215,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 61, 'Car': 65, 'Swissmetro': 28}, Travel cost: {'Train': 315, 'Car': 25, 'Swissmetro': 560}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",1
215,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 61, 'Car': 65, 'Swissmetro': 30}, Travel cost: {'Train': 350, 'Car': 32, 'Swissmetro': 560}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",2
215,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 51, 'Car': 40, 'Swissmetro': 28}, Travel cost: {'Train': 315, 'Car': 32, 'Swissmetro': 560}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",1
215,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 54, 'Car': 65, 'Swissmetro': 28}, Travel cost: {'Train': 350, 'Car': 20, 'Swissmetro': 455}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",2
215,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 54, 'Car': 40, 'Swissmetro': 30}, Travel cost: {'Train': 315, 'Car': 25, 'Swissmetro': 420}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",2
215,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 54, 'Car': 40, 'Swissmetro': 28}, Travel cost: {'Train': 420, 'Car': 20, 'Swissmetro': 420}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",2
215,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 54, 'Car': 50, 'Swissmetro': 30}, Travel cost: {'Train': 350, 'Car': 25, 'Swissmetro': 560}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",1
215,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 61, 'Car': 40, 'Swissmetro': 30}, Travel cost: {'Train': 420, 'Car': 32, 'Swissmetro': 455}}. With cost in CHF, time in minutes. The travel purpose is Shopping and ticket is Free travel after 7pm card. The person is a regular Train user, male, between 24 and 39 years old and income between 50000 and 100000 CHF per year. ",2
221,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 103, 'Car': 70, 'Swissmetro': 31}, Travel cost: {'Train': 30, 'Car': 20, 'Swissmetro': 34}}. With cost in CHF, time in minutes. The travel purpose is Business and ticket is Two way with half price card. The person is a regular Train user, female, between 54 and 65 years old and income between 50000 and 100000 CHF per year. ",2
221,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 82, 'Car': 91, 'Swissmetro': 34}, Travel cost: {'Train': 22, 'Car': 16, 'Swissmetro': 26}}. With cost in CHF, time in minutes. The travel purpose is Business and ticket is Two way with half price card. The person is a regular Train user, female, between 54 and 65 years old and income between 50000 and 100000 CHF per year. ",2
221,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 103, 'Car': 56, 'Swissmetro': 38}, Travel cost: {'Train': 22, 'Car': 16, 'Swissmetro': 28}}. With cost in CHF, time in minutes. The travel purpose is Business and ticket is Two way with half price card. The person is a regular Train user, female, between 54 and 65 years old and income between 50000 and 100000 CHF per year. ",2
221,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 89, 'Car': 91, 'Swissmetro': 38}, Travel cost: {'Train': 22, 'Car': 26, 'Swissmetro': 28}}. With cost in CHF, time in minutes. The travel purpose is Business and ticket is Two way with half price card. The person is a regular Train user, female, between 54 and 65 years old and income between 50000 and 100000 CHF per year. ",2
221,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 89, 'Car': 56, 'Swissmetro': 38}, Travel cost: {'Train': 25, 'Car': 26, 'Swissmetro': 29}}. With cost in CHF, time in minutes. The travel purpose is Business and ticket is Two way with half price card. The person is a regular Train user, female, between 54 and 65 years old and income between 50000 and 100000 CHF per year. ",2
221,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 82, 'Car': 91, 'Swissmetro': 38}, Travel cost: {'Train': 25, 'Car': 20, 'Swissmetro': 29}}. With cost in CHF, time in minutes. The travel purpose is Business and ticket is Two way with half price card. The person is a regular Train user, female, between 54 and 65 years old and income between 50000 and 100000 CHF per year. ",2
221,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 82, 'Car': 70, 'Swissmetro': 34}, Travel cost: {'Train': 30, 'Car': 16, 'Swissmetro': 38}}. With cost in CHF, time in minutes. The travel purpose is Business and ticket is Two way with half price card. The person is a regular Train user, female, between 54 and 65 years old and income between 50000 and 100000 CHF per year. ",2
221,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 82, 'Car': 70, 'Swissmetro': 31}, Travel cost: {'Train': 25, 'Car': 26, 'Swissmetro': 32}}. With cost in CHF, time in minutes. The travel purpose is Business and ticket is Two way with half price card. The person is a regular Train user, female, between 54 and 65 years old and income between 50000 and 100000 CHF per year. ",2
221,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 89, 'Car': 70, 'Swissmetro': 38}, Travel cost: {'Train': 30, 'Car': 26, 'Swissmetro': 43}}. With cost in CHF, time in minutes. The travel purpose is Business and ticket is Two way with half price card. The person is a regular Train user, female, between 54 and 65 years old and income between 50000 and 100000 CHF per year. ",1
224,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 75, 'Car': 104, 'Swissmetro': 51}, Travel cost: {'Train': 35, 'Car': 35, 'Swissmetro': 40}}. With cost in CHF, time in minutes. The travel purpose is Business and ticket is Two way with half price card. The person is a regular Train user, male, between 39 and 54 years old and income between 50000 and 100000 CHF per year. ",2
224,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 88, 'Car': 104, 'Swissmetro': 53}, Travel cost: {'Train': 35, 'Car': 28, 'Swissmetro': 43}}. With cost in CHF, time in minutes. The travel purpose is Business and ticket is Two way with half price card. The person is a regular Train user, male, between 39 and 54 years old and income between 50000 and 100000 CHF per year. ",2
224,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 68, 'Car': 104, 'Swissmetro': 49}, Travel cost: {'Train': 35, 'Car': 45, 'Swissmetro': 38}}. With cost in CHF, time in minutes. The travel purpose is Business and ticket is Two way with half price card. The person is a regular Train user, male, between 39 and 54 years old and income between 50000 and 100000 CHF per year. ",2
224,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 68, 'Car': 64, 'Swissmetro': 51}, Travel cost: {'Train': 29, 'Car': 28, 'Swissmetro': 38}}. With cost in CHF, time in minutes. The travel purpose is Business and ticket is Two way with half price card. The person is a regular Train user, male, between 39 and 54 years old and income between 50000 and 100000 CHF per year. ",2
224,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 88, 'Car': 80, 'Swissmetro': 51}, Travel cost: {'Train': 26, 'Car': 45, 'Swissmetro': 29}}. With cost in CHF, time in minutes. The travel purpose is Business and ticket is Two way with half price card. The person is a regular Train user, male, between 39 and 54 years old and income between 50000 and 100000 CHF per year. ",2
224,"The travel time and cost for each mode is expressed as the following dictionary format: {Travel time: {'Train': 68, 'Car': 64, 'Swissmetro': 53}, Travel cost: {'Train': 35, 'Car': 35, 'Swissmetro': 43}}. With cost in CHF, time in minutes. The travel purpose is Business and ticket is Two way with half price card. The person is a regular Train user, male, between 39 and 54 years old and income between 50000 and 100000 CHF per year. ",2
